"","city","floor","total_area","living_area","kitchen_area","room_count","height","is_studio","view_airport","view_building","view_city","view_cottages","view_east","view_field","view_forest","view_garden","view_highway","view_house","view_mall","view_north","view_parking","view_playground","view_school","view_south","view_street","view_water","view_west","view_yard","total_price"
"32299","Ижевск",7,43.29,22.92,5.42,1,"0","0",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3948048
"32303","Нижний Новгород",15,46.2,26.3,9.3,2,"2.72","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6710000
"32306","Тюмень",14,68.41,35.2,15.26,3,"2.7","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6241000
"32307","Новосибирск",3,62.05,31.5,9,2,"0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3586490
"32312","Йошкар-Ола",1,58.44,31.67,10.44,2,"0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2603464
"32313","Орел",13,63,34,12.3,2,"2.76","0",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5462100
"32315","ПГТ Медведево",14,39.71,16.96,11.52,1,"0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1480000
"32317","Чебоксары",6,77.6,27,17.4,2,"3","0",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4740000
"32319","Чебоксары",2,43.46,17.71,12.41,1,"2.8","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2482137
"32322","Ставрополь",10,39.5,13.6,14.5,1,"2.8","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3199500
"32327","Новосибирск",2,61.4,28.99,13.01,2,"2.72","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7490800
"32328","Великий Новгород",10,78.21,47.97,11.45,3,"2.5","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4301550
"32329","Тюмень",3,58.15,28.62,13.92,2,"2.67","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5075000
"32331","Тюмень",1,27.8,9.44,2.72,1,"2.51","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3130000
"32333","Ставрополь",16,39.4,13.6,14.3,1,"2.8","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2955000
"32334","Саратов",5,86.52,45.05,15.5,3,"2.7","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3743250
"32336","Екатеринбург",17,26.07,12.62,4.49,1,"2.64","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3858360
"32337","ПГТ Медведево",5,60.13,33.11,11.52,2,"0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2320000
"32338","Тула",3,42.1,14.4,12.4,1,"2.7","0",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4210000
"32341","Ростов на дону",3,57.56,32.5,18.1,2,"0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6964760
"32342","Нижний Новгород",9,63.74,29.51,17.56,2,"2.6","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7457580
"32344","ПГТ Медведево",4,63.92,33.14,11.39,2,"0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2499000
"32351","Челябинск",1,36.21,22.81,12.02,1,"2.64","0",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2353650
"32355","Нижний Новгород",13,58.93,30.7,13.7,2,"2.9","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5427453
"32357","Тюмень",14,26.79,11.81,2.8,1,"2.51","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2470000
"32361","Нижний Новгород",8,41.55,16.6,15.2,1,"2.9","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3822600
"32363","Чебоксары",11,61.46,28.39,14.51,2,"2.5","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3023832
"32366","Челябинск",10,36.21,22.81,12.02,1,"2.64","0",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2353650
"32367","Нижний Новгород",11,96.3,46,21.7,3,"2.55","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9850000
"32368","Тюмень",5,37.7,13.95,10.32,1,"2.51","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3774000
"32369","Казань",8,51.68,27.22,10.7,2,"2.68","0",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,6850000
"32370","Екатеринбург",17,39.69,15.9,13.86,1,"0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3016440
"32372","Киров",11,51.3,29.9,5.8,2,"2.5","1",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3283200
"32373","Тюмень",6,37.68,13.95,10.32,1,"2.51","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3460000
"32374","Самара",25,61.15,29.52,9.67,2,"2.54","0",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,5595288
"32375","Тула",9,62.97,28.84,11.24,2,"2.7","0",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4896988
"32376","Нижний Новгород",25,61.9,26.1,17,2,"3","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7366100
"32377","Тюмень",9,37.39,14.22,11.87,1,"2.51","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3430000
"32379","Тюмень",12,47.18,23.12,10.99,2,"2.51","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3900000
"32381","Екатеринбург",15,46.72,12.33,22.35,1,"2.64","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6400640
"32384","Екатеринбург",8,30.4,9.4,9.6,1,"2.5","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4570184
"32385","Тула",18,61.6,27.8,9.8,2,"2.7","0",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5544000
"32387","Нижний Новгород",5,40.75,13.8,16.3,1,"2.9","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3553400
"32388","Йошкар-Ола",9,56.04,28.19,10.67,2,"2.7","0",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2958912
"32389","Нижний Новгород",4,58.93,30.7,13.7,2,"2.9","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4572968
"32390","Тюмень",5,48.98,14.08,16.2,1,"2.67","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3860000
"32392","Верхняя Пышма",5,34.37,11.4,14.23,1,"2.6","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2725541
"32393","Чебоксары",2,61.46,28.39,14.51,2,"2.5","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2900912
"32396","Пермь",10,62.8,30.1,11.94,2,"2.74","0",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4710000
"32398","Новосибирск",18,83.83,46.27,13.57,3,"2.72","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,10646410
"32399","Краснодар",19,81,44.9,12.2,3,"2.75","0",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,7006500
"32403","Йошкар-Ола",8,59.38,16.61,10.44,2,"0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2196690
"32406","Екатеринбург",17,35.43,10.38,15.38,1,"2.7","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3326877
"32407","Чебоксары",2,61.46,28.39,14.51,2,"2.5","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3023832
"32409","Самара",19,48,16.11,17.97,1,"2.54","0",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4551718
"32410","Саратов",8,65.2,35.5,11.6,2,"2.7","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5140600
"32412","Тюмень",8,97.19,49.28,15.55,3,"2.67","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6500000
"32414","Тюмень",12,24.22,10.2,2.8,1,"2.51","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2e+06
"32418","Ставрополь",16,39.3,13.6,14.3,1,"2.8","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2671900
"32419","Краснодар",2,86.5,49.6,11.2,3,"2.77","0",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8087750
"32420","Саратов",4,39.81,18.04,10,1,"2.5","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2032250
"32421","ПГТ Медведево",12,55.91,28.79,11.52,2,"0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2279000
"32424","Тюмень",13,73.18,40.14,15.18,3,"2.51","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5150000
"32428","Нижний Новгород",16,95.49,50.31,17.17,3,"2.6","0",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11363310
"32429","Нижний Новгород",6,18.95,6.64,3.76,1,"2.6","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2349800
"32430","Владивосток",6,35.77,12.47,14.97,1,"0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6206095
"32431","Казань",10,35.11,12.56,11.66,1,"3","0",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,5010000
"32435","Екатеринбург",0,21.8,8.22,4.23,1,"0","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1842100
"32438","Екатеринбург",7,71.56,31.7,16.9,2,"2.5","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8685104
"32440","Йошкар-Ола",7,59.37,16.61,10.44,2,"0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2256060
"32444","Тюмень",2,37.98,10.49,19.18,1,"2.67","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3150000
"32447","Батайск",6,57.14,30.97,1.88,2,"2.7","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3999800
"32450","Тюмень",3,38.94,13.04,12.21,1,"2.51","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3500000
"32451","Екатеринбург",2,65.66,33.66,14.88,3,"0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4103750
"32452","Верхняя Пышма",8,34.52,11.7,14.2,1,"2.6","0",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3072280
"32453","Великий Новгород",2,42.2,19.86,10.97,1,"2.5","0",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2321000
"32454","ПГТ Медведево",6,39.71,16.96,11.52,1,"0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1563000
"32456","Тюмень",2,46.99,11.58,17.12,1,"2.67","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4080000
"32460","Тюмень",10,37.26,13.95,9.98,1,"2.51","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3430000
"32463","Екатеринбург",2,35.01,10.1,14.97,1,"2.7","0",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3063375
"32466","Тюмень",4,37.53,10.49,15.05,1,"2.67","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2860000
"32469","Тюмень",7,56.56,27.9,14.56,2,"2.51","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4280000
"32472","Нижний Новгород",5,40.3,12.5,15,1,"2.59","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5138250
"32475","Тюмень",10,50,16.77,13.48,1,"2.51","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4476000
"32478","Чебоксары",7,99.05,57.3,14.3,3,"2.7","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,9508800
"32480","Челябинск",1,78.23,40.87,15.7,3,"2.64","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4850260
"32483","Йошкар-Ола",4,58.53,12.86,10.44,2,"0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2458260
"32486","Краснодар",3,36.6,16.7,10,1,"2.77","0",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4062600
"32487","Чебоксары",7,73.55,36.7,14.3,2,"2.7","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,7502100
"32491","Краснодар",15,45.2,18.4,12.5,1,"2.77","0",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5808200
"32499","Самара",8,50.25,16.7,18.7,1,"2.54","0",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2440499
"32502","Самара",22,38.95,17.44,10.8,1,"2.54","0",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2562424
"32507","Екатеринбург",7,39.59,15.8,13.86,1,"0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2929660
"32508","Тюмень",10,56.56,27.9,14.56,2,"2.51","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4280000
"32519","Чебоксары",12,83.08,43.45,11.62,3,"0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3490000
"32525","Тюмень",3,66.07,26.66,24.28,2,"2.67","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5472000
"32526","Екатеринбург",8,38.04,13.5,12.33,1,"0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2814960
"32527","Екатеринбург",10,38.04,13.5,12.33,1,"0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2814960
"32529","Чебоксары",3,68.1,33.6,14.9,2,"2.7","0",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4358400
"32530","Тюмень",4,37.53,10.49,15.05,1,"2.67","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3150000
"32531","Казань",3,57.89,31.03,12.98,2,"2.68","0",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,7630000
"32532","Краснодар",17,60.81,28.98,11.83,2,"0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5959380
"32534","Тюмень",4,22.6,9.65,2.8,1,"2.51","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2190000
"32535","Тюмень",13,37.31,14.22,11.87,1,"2.51","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3640000
"32537","Чебоксары",13,61.46,28.39,14.51,2,"2.5","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2900912
"32538","Нижний Новгород",6,36.95,12.9,14.5,1,"2.9","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3558285
"32539","Чебоксары",2,61.46,28.39,14.51,2,"2.5","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3023832
"32540","Челябинск",4,40.63,26.36,19.75,1,"2.64","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2600320
"32542","Ставрополь",8,43.8,18.1,12,1,"2.8","0",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3197400
"32544","Тюмень",13,24.22,10.2,2.8,1,"2.51","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2e+06
"32545","Ижевск",4,41.6,13.9,15.9,1,"2.8","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2635000
"32548","Владивосток",16,35.14,11.32,13.89,1,"0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4497920
"32550","Казань",24,30.15,11.75,7.65,1,"3","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4e+06
"32551","Ижевск",6,37.8,13.6,12,1,"2.8","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2395000
"32557","Чебоксары",3,44.1,16.3,13.6,1,"2.7","0",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2734200
"32558","Екатеринбург",10,26.78,11.77,4.76,1,"2.64","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3883100
"32559","Нижний Новгород",7,38.4,13.8,14.3,1,"2.55","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3450000
"32562","Нижний Новгород",8,49.43,22.91,10.7,2,"2.6","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6129320
"32566","Краснодар",12,34.6,15.5,9.6,1,"2.78","0",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3979000
"32570","Пермь",6,44.8,29.2,5,1,"2.74","0",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3674000
"32571","Челябинск",9,36.06,22.69,11.99,1,"2.64","0",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2235720
"32575","Чебоксары",8,43.34,17.85,12.41,1,"2.8","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2578600
"32577","Чебоксары",8,61.46,17.1,12.91,2,"2.8","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005000
"32578","Новосибирск",25,62.25,31.5,9,2,"0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3598050
"32581","Пермь",18,46.8,17.9,15.07,1,"2.74","0",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3838000
"32583","Чебоксары",1,61.46,28.39,14.51,2,"2.5","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2839452
"32584","Самара",19,34.8,14,9.7,1,"2.54","0",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2114402
"32585","Тюмень",2,61.26,25.07,17.31,2,"2.67","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4490000
"32586","Тюмень",3,36.93,13.46,9.84,1,"2.51","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3430000
"32587","Саранск",4,43.18,17.22,12.17,1,"2.76","0",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2677160
"32589","Краснодар",21,38.7,18.5,10,1,"2.77","0",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3841300
"32590","Ижевск",7,31.8,14.2,8.5,1,"2.8","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1974700
"32598","Новочебоксарск",11,76.67,44.41,15.24,3,"2.5","0",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3373480
"32599","Челябинск",5,40.63,26.08,19.47,1,"2.64","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2437800
"32600","Батайск",4,57,25.07,16.11,2,"2.7","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3477000
"32605","Чебоксары",6,76,25.5,18,2,"3","0",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4640000
"32606","Тюмень",2,50.4,17.8,16.2,1,"2.67","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3910000
"32607","Новосибирск",24,44.86,17,14.6,1,"0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2772348
"32609","ПГТ Медведево",9,39.82,16.96,11.52,1,"0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1559000
"32611","Тюмень",1,37.84,14.22,12,1,"2.51","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3460000
"32612","Самара",17,38.95,17.44,10.8,1,"2.54","0",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2562424
"32613","Екатеринбург",4,37.55,10.94,17.09,1,"2.6","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2985225
"32615","Самара",15,59.97,31.93,8.67,2,"2.7","0",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4677660
"32617","Екатеринбург",0,28.4,12.09,7.3,1,"0","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2343000
"32618","Саранск",4,40.56,17.22,12.41,1,"2.76","0",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2514720
"32620","Тюмень",14,22.6,11.81,2.8,1,"2.51","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2620000
"32628","Железногорск",1,85.22,45.46,14.06,3,"0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3579240
"32631","Йошкар-Ола",9,46.43,20.21,9.62,1,"0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1764340
"32632","Ростов на дону",4,53.01,34.4,11.5,2,"0","0",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6149160
"32634","Нижний Новгород",3,37.73,11,13.62,1,"2.6","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4753980
"32636","Саратов",5,86.52,45.05,15.5,3,"2.7","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4023180
"32638","Йошкар-Ола",6,79.63,47.24,10.72,3,"0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3025940
"32642","Краснодар",11,38.6,18.5,10,1,"2.77","0",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4882900
"32647","Тюмень",15,47.18,23.12,10.99,2,"2.51","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4100000
"32649","Нижний Новгород",2,41.8,13.5,12.4,1,"2.7","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4347200
"32651","Краснодар",6,34.83,14.82,10.43,1,"0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4075110
"32652","Краснодар",14,58.9,29.8,12.9,2,"2.77","0",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,7509750
"32657","Тюмень",7,37.59,14.22,11.87,1,"2.51","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3670000
"32658","Саратов",5,53.51,24.45,13.27,2,"0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2300930
"32659","ПГТ Медведево",10,39.71,16.96,11.52,1,"0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1554000
"32662","Ижевск",1,44.09,12.38,18.58,1,"0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2871400
"32663","ПГТ Медведево",11,60.13,33.11,11.52,2,"0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2306000
"32665","Екатеринбург",16,76.33,33.25,22.2,3,"2.64","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,9083270
"32666","Новосибирск",12,44.75,17,14.6,1,"0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2765550
"32670","Краснодар",7,38.18,16.95,11.98,1,"0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4428880
"32676","Самара",17,83.8,44.9,11.7,3,"2.54","0",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,7604964
"32677","Саратов",23,83.75,49.74,15.35,3,"2.7","0",0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4117050
"32678","Новосибирск",8,24.27,9.77,5.05,1,"2.72","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3640500
"32680","Орел",10,40.7,15.3,11.1,1,"2.76","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3304840
"32681","Тюмень",1,47.67,23.12,10.99,2,"2.51","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3860000
"32682","Самара",13,40.57,16.82,11.51,1,"2.54","0",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3941026
"32685","Краснодар",14,61.2,31.3,12.8,2,"2.77","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,7711200
"32686","Ставрополь",2,69.9,36.7,16.5,2,"2.8","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5032800
"32688","Самара",3,41.15,18.1,11.3,1,"2.54","0",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2329125
"32690","Чебоксары",5,37.44,16.96,9.14,1,"2.5","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2029248
"32692","Краснодар",11,60.81,28.98,11.83,2,"0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6081000
"32693","Самара",6,79.76,43.26,10.16,3,"2.7","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,5742720
"32694","Тюмень",12,40.7,12.52,11.25,1,"2.51","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3870000
"32697","Тюмень",4,51,14.08,16.02,1,"2.67","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3880000
"32701","Казань",5,30.63,11.75,7.65,1,"3","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3210000
